wavenumber,intensity
399.197439,0.604732274
401.125929,0.61190776
403.054419,0.619040483
404.982909,0.62613086
406.911399,0.633179306
408.839889,0.64018623
410.768379,0.647152039
412.696869,0.65407715
414.625359,0.660961949
416.553849,0.667806848
418.482339,0.674612239
420.410829,0.681378531
422.339319,0.68810611
424.267809,0.694795367
426.196299,0.701446684
428.124789,0.70806045
430.05328,0.714637052
431.98177,0.721176869
433.91026,0.727680273
435.83875,0.734147642
437.76724,0.739876342
439.69573,0.745607334
441.62422,0.751340623
443.55271,0.757076192
445.4812,0.762814052
447.40969,0.768554207
449.33818,0.774296656
451.26667,0.780041407
453.19516,0.785788449
455.12365,0.791537794
457.05214,0.797289443
458.98063,0.803043389
460.90912,0.808799643
462.83761,0.814558199
464.7661,0.820319066
466.69459,0.82608224
468.62308,0.831847723
470.55157,0.837615519
472.48006,0.843385615
474.408551,0.849158033
476.337041,0.854932758
478.265531,0.860709799
480.194021,0.866489161
482.122511,0.87227084
484.051001,0.878054835
485.979491,0.883841157
487.907981,0.8896298
489.836471,0.895420765
491.764961,0.901214048
493.693451,1
495.621941,0.98035845
497.550431,0.86637725
499.478921,0.6985114
501.407411,0.504238136
503.335901,0.296818181
505.264391,0.099029838
507.192881,0
509.121371,0
511.049861,0
512.978351,0
514.906841,0
516.835331,0
518.763821,0
520.692312,0
522.620802,0
524.549292,0
526.477782,0
528.406272,0.009148419
530.334762,0.017601767
532.263252,0.017448247
534.191742,0.009071651
536.120232,0
538.048722,0
539.977212,0
541.905702,0
543.834192,0
545.762682,0
547.691172,0.007863369
549.619662,0.007157374
551.548152,0.007716392
553.476642,0.016266882
555.405132,0.018024784
557.333622,0.019513052
559.262112,0.02069721
561.190602,0.027975473
563.119092,0.031003633
565.047583,0.029758904
566.976073,0.027790121
568.904563,0.021886511
570.833053,0.023421882
572.761543,0.030652639
574.690033,0.031132023
576.618523,0.033245059
578.547013,0.033577548
580.475503,0.035192067
582.403993,0.034024314
584.332483,0.033793283
586.260973,0.033068902
588.189463,0.028127255
590.117953,0.034783129
592.046443,0.035916429
593.974933,0.036748983
595.903423,0.030970252
597.831913,0.031397214
599.760403,0.031405712
601.688893,0.030364601
603.617383,0.031115975
605.545873,0.031530194
607.474363,0.033643947
609.402853,0.034362706
611.331344,0.033766684
613.259834,0.035628893
615.188324,0.036226367
617.116814,0.03795124
619.045304,0.038575231
620.973794,0.039776122
622.902284,0.040676209
624.830774,0.038362857
626.759264,0.039159477
628.687754,0.040577057
630.616244,0.041075593
632.544734,0.042166756
634.473224,0.04255514
636.401714,0.043008041
638.330204,0.037274939
640.258694,0.03823629
642.187184,0.039168353
644.115674,0.040221363
646.044164,0.041388819
647.972654,0.042523257
649.901144,0.043504328
651.829634,0.044301425
653.758124,0.044987686
655.686615,0.045692895
657.615105,0.046459224
659.543595,0.047227002
661.472085,0.047975661
663.400575,0.048746786
665.329065,0.053409866
667.257555,0.05399956
669.186045,0.054575708
671.114535,0.053585407
673.043025,0.039067989
674.971515,0.040020812
676.900005,0.040916477
678.828495,0.041699534
680.756985,0.042331822
682.685475,0.042815493
684.613965,0.043208003
686.542455,0.043587861
688.470945,0.04399932
690.399435,0.044446769
692.327925,0.044921755
694.256415,0.04541249
696.184905,0.045894052
698.113395,0.046329065
700.041885,0.046703242
701.970376,0.047045623
703.898866,0.047376699
705.827356,0.047662189
707.755846,0.047856385
709.684336,0.047965315
711.612826,0.048036549
713.541316,0.048102795
715.469806,0.048168039
717.398296,0.048236549
719.326786,0.048312254
721.255276,0.048376308
723.183766,0.048394081
725.112256,0.048335675
727.040746,0.048189689
728.969236,0.047983212
730.897726,0.047780212
732.826216,0.047632574
734.754706,0.04754262
736.683196,0.047470759
738.611686,0.047372436
740.540176,0.047249036
742.468666,0.047142886
744.397156,0.047069161
746.325647,0.046988334
748.254137,0.046839854
750.182627,0.046587625
752.111117,0.046241594
754.039607,0.045832525
755.968097,0.045390924
757.896587,0.044974166
759.825077,0.044664956
761.753567,0.044501893
763.682057,0.044438459
765.610547,0.04437694
767.539037,0.044225206
769.467527,0.043939597
771.396017,0.043527232
773.324507,0.043023368
775.252997,0.042499025
777.181487,0.042047161
779.109977,0.04170293
781.038467,0.041411657
782.966957,0.041093185
784.895447,0.040695528
786.823937,0.040195091
788.752427,0.039586555
790.680918,0.038880794
792.609408,0.038113367
794.537898,0.037351516
796.466388,0.036659097
798.394878,0.036035889
800.323368,0.035421514
802.251858,0.034766306
804.180348,0.041494469
806.108838,0.040713193
808.037328,0.039908058
809.965818,0.039090844
811.894308,0.038261597
813.822798,0.037414439
815.751288,0.036541641
817.679778,0.035634719
819.608268,0.034700819
821.536758,0.033769324
823.465248,0.032868342
825.393738,0.032009925
827.322228,0.031199883
829.250718,0.030438391
831.179208,0.02971222
833.107698,0.02900102
835.036188,0.028297905
836.964679,0.027633388
838.893169,0.027052121
840.821659,0.03018491
842.750149,0.029752831
844.678639,0.029331966
846.607129,0.028938708
848.535619,0.028578658
850.464109,0.028230969
852.392599,0.027876763
854.321089,0.027508714
856.249579,0.027121006
858.178069,0.026715088
860.106559,0.026304879
862.035049,0.025904904
863.963539,0.025526557
865.892029,0.025184409
867.820519,0.02488233
869.749009,0.024599121
871.677499,0.024310645
873.605989,0.024003256
875.534479,0.023665614
877.462969,0.030107698
879.391459,0.030179553
881.31995,0.026689591
883.24844,0.026452058
885.17693,0.026245973
887.10542,0.026069694
889.03391,0.025901388
890.9624,0.025730427
892.89089,0.025579309
894.81938,0.025468097
896.74787,0.025384198
898.67636,0.025310478
900.60485,0.032092164
902.53334,0.032326297
904.46183,0.032660172
906.39032,0.032758515
908.31881,0.033073462
910.2473,0.033274604
912.17579,0.033573071
914.10428,0.033873204
916.03277,0.033869587
917.96126,0.034126307
919.88975,0.034418096
921.81824,0.034774682
923.74673,0.035186075
925.67522,0.035644245
927.603711,0.03514143
929.532201,0.035697738
931.460691,0.036295176
933.389181,0.036923285
935.317671,0.037575156
937.246161,0.038249677
939.174651,0.038146896
941.103141,0.037510794
943.031631,0.038140759
944.960121,0.037621148
946.888611,0.038239299
948.817101,0.038857148
950.745591,0.039480277
952.674081,0.046929767
954.602571,0.047774876
956.531061,0.048635981
958.459551,0.04949679
960.388041,0.050025247
962.316531,0.050885438
964.245021,0.051778544
966.173511,0.052698205
968.102001,0.053612223
970.030491,0.05449548
971.958982,0.054725287
973.887472,0.05553521
975.815962,0.056309445
977.744452,0.057035414
979.672942,0.055221321
981.601432,0.055833659
983.529922,0.056425827
985.458412,0.05698384
987.386902,0.056258588
989.315392,0.05667364
991.243882,0.057062582
993.172372,0.057469028
995.100862,0.057899756
997.029352,0.058323914
998.957842,0.058709342
1000.886332,0.059048359
1002.814822,0.05934463
1004.743312,0.059591086
1006.671802,0.059776508
1008.600292,0.059907293
1010.528782,0.059105978
1012.457272,0.059155251
1014.385762,0.059145382
1016.314252,0.065769895
1018.242743,0.065695986
1020.171233,0.065599937
1022.099723,0.065501905
1024.028213,0.065406571
1025.956703,0.065299733
1027.885193,0.065153083
1029.813683,0.064933318
1031.742173,0.059982716
1033.670663,0.059528884
1035.599153,0.059022393
1037.527643,0.058513015
1039.456133,0.058025811
1041.384623,0.057574201
1043.313113,0.057158797
1045.241603,0.056750343
1047.170093,0.056297382
1049.098583,0.055760495
1051.027073,0.055143029
1052.955563,0.054479469
1054.884053,0.053789533
1056.812543,0.051441754
1058.741033,0.050703549
1060.669523,0.054272267
1062.598014,0.053622826
1064.526504,0.052977457
1066.454994,0.052294569
1068.383484,0.051562635
1070.311974,0.050797703
1072.240464,0.05000813
1074.168954,0.04917804
1076.097444,0.04732299
1078.025934,0.046435232
1079.954424,0.045571115
1081.882914,0.044721375
1083.811404,0.043856761
1085.739894,0.044847065
1087.668384,0.043940026
1089.596874,0.043017247
1091.525364,0.042086361
1093.453854,0.041153119
1095.382344,0.040223918
1097.310834,0.039312677
1099.239324,0.038431911
1101.167814,0.039317178
1103.096304,0.038472026
1105.024794,0.037630759
1106.953285,0.036797673
1108.881775,0.035971949
1110.810265,0.035147772
1112.738755,0.034315656
1114.667245,0.027969633
1116.595735,0.027106666
1118.524225,0.026250325
1120.452715,0.025408234
1122.381205,0.024579021
1124.309695,0.023756639
1126.238185,0.02469619
1128.166675,0.023893482
1130.095165,0.023126194
1132.023655,0.022400509
1133.952145,0.021707951
1135.880635,0.023036159
1137.809125,0.022362285
1139.737615,0.021671307
1141.666105,0.020949016
1143.594595,0.020192609
1145.523085,0.020497955
1147.451575,0.019758926
1149.380065,0.019066127
1151.308555,0.019135739
1153.237046,0.018493635
1155.165536,0.017853505
1157.094026,0.017207238
1159.022516,0.011011054
1160.951006,0.010335424
1162.879496,0.009653295
1164.807986,0.008991887
1166.736476,0.010079634
1168.664966,0.009464734
1170.593456,0.008838466
1172.521946,0.009243896
1174.450436,0.008576342
1176.378926,0.007913005
1178.307416,0.00820708
1180.235906,0.007563245
1182.164396,0.007956447
1184.092886,0.007264642
1186.021376,0.007276842
1187.949866,0
1189.878356,0
1191.806846,0
1193.735336,0
1195.663826,0
1197.592317,0
1199.520807,0
1201.449297,0
1203.377787,0
1205.306277,0
1207.234767,0
1209.163257,0
1211.091747,0
1213.020237,0
1214.948727,0
1216.877217,0
1218.805707,0
1220.734197,0
1222.662687,0
1224.591177,0
1226.519667,0
1228.448157,0
1230.376647,0
1232.305137,0
1234.233627,0
1236.162117,0
1238.090607,0
1240.019097,0
1241.947587,0
1243.876078,0
1245.804568,0
1247.733058,0
1249.661548,0
1251.590038,0
1253.518528,0
1255.447018,0
1257.375508,0
1259.303998,0
1261.232488,0
1263.160978,0
1265.089468,0
1267.017958,0
1268.946448,0
1270.874938,0
1272.803428,0
1274.731918,0
1276.660408,0
1278.588898,0
1280.517388,0
1282.445878,0
1284.374368,0
1286.302858,0
1288.231349,0
1290.159839,0
1292.088329,0
1294.016819,0
1295.945309,0
1297.873799,0
1299.802289,0
1301.730779,0
1303.659269,0
1305.587759,0
1307.516249,0
1309.444739,0
1311.373229,0
1313.301719,0
1315.230209,0
1317.158699,0
1319.087189,0
1321.015679,0
1322.944169,0
1324.872659,0
1326.801149,0
1328.729639,0
1330.658129,0
1332.586619,0
1334.51511,0
1336.4436,0
1338.37209,0
