wavenumber,intensity
399.197439,0.144617909
401.125929,0.163004641
403.054419,0.181286555
404.982909,0.199430282
406.911399,0.217436773
408.839889,0.235306976
410.768379,0.253041841
412.696869,0.270642292
414.625359,0.288109257
416.553849,0.30544366
418.482339,0.322646412
420.410829,0.339718468
422.339319,0.356660703
424.267809,0.373474027
426.196299,0.390159354
428.124789,0.406717584
430.05328,0.423149622
431.98177,0.439456319
433.91026,0.455638582
435.83875,0.471697266
437.76724,0.487633263
439.69573,0.501551354
441.62422,0.515470609
443.55271,0.529391045
445.4812,0.543312671
447.40969,0.557235466
449.33818,0.571159451
451.26667,0.585084606
453.19516,0.599010939
455.12365,0.612938456
457.05214,0.626867174
458.98063,0.64079707
460.90912,0.65472816
462.83761,0.66866041
464.7661,0.682593863
466.69459,0.696528492
468.62308,0.710464299
470.55157,0.724401283
472.48006,0.738339444
474.408551,0.752278813
476.337041,0.766219365
478.265531,0.780161092
480.194021,0.794104015
482.122511,0.808048124
484.051001,0.821993436
485.979491,0.83593992
487.907981,0.84988759
489.836471,0.863836448
491.764961,0.877786493
493.693451,0.891737724
495.621941,0.905690126
497.550431,1
499.478921,0.993815413
501.407411,0.912600589
503.335901,0.775904659
505.264391,0.601180118
507.192881,0.406211904
509.121371,0.210304531
511.049861,0.043822571
512.978351,0
514.906841,0
516.835331,0
518.763821,0
520.692312,0
522.620802,0
524.549292,0
526.477782,0
528.406272,0
530.334762,0
532.263252,0
534.191742,0
536.120232,0
538.048722,0
539.977212,0
541.905702,0
543.834192,0
545.762682,0.0137077
547.691172,0.028556975
549.619662,0.038652971
551.548152,0.043893407
553.476642,0.045125965
555.405132,0.043482933
557.333622,0.046829336
559.262112,0.052579099
561.190602,0.058663727
563.119092,0.063404199
565.047583,0.066851226
566.976073,0.07052686
568.904563,0.075316289
570.833053,0.080486468
572.761543,0.08531555
574.690033,0.089727014
576.618523,0.093631875
578.547013,0.097385081
580.475503,0.101727236
582.403993,0.106722372
584.332483,0.112400841
586.260973,0.119586461
588.189463,0.128208746
590.117953,0.136463336
592.046443,0.142793858
593.974933,0.147162645
595.903423,0.150316214
597.831913,0.152913844
599.760403,0.155369632
601.688893,0.158209616
603.617383,0.1620322
605.545873,0.166912219
607.474363,0.172324554
609.402853,0.177736542
611.331344,0.183131571
613.259834,0.188733245
615.188324,0.194084785
617.116814,0.198223602
619.045304,0.200980105
620.973794,0.203123697
622.902284,0.205300912
624.830774,0.207753026
626.759264,0.210632053
628.687754,0.213846489
630.616244,0.217225691
632.544734,0.22084843
634.473224,0.224613987
636.401714,0.228091877
638.330204,0.231055205
640.258694,0.233624568
642.187184,0.235999951
644.115674,0.238355227
646.044164,0.240807463
647.972654,0.243338562
649.901144,0.243729977
651.829634,0.246270908
653.758124,0.248723427
655.686615,0.250891252
657.615105,0.252702844
659.543595,0.254371569
661.472085,0.256152537
663.400575,0.258062789
665.329065,0.259987074
667.257555,0.261849434
669.186045,0.263542149
671.114535,0.264926613
673.043025,0.265993315
674.971515,0.266906306
676.900005,0.267926447
678.828495,0.269262982
680.756985,0.270887976
682.685475,0.272583102
684.613965,0.274187575
686.542455,0.275671934
688.470945,0.277008862
690.399435,0.278134472
692.327925,0.279061457
694.256415,0.279930591
696.184905,0.280890379
698.113395,0.281960495
700.041885,0.283066527
701.970376,0.284195125
703.898866,0.285416749
705.827356,0.286728521
707.755846,0.287997598
709.684336,0.289124104
711.612826,0.290163877
713.541316,0.291245659
715.469806,0.292429322
717.398296,0.293664504
719.326786,0.294852582
721.255276,0.29593353
723.183766,0.296903253
725.112256,0.297754243
727.040746,0.298458187
728.969236,0.29904038
730.897726,0.299612343
732.826216,0.300298521
734.754706,0.301146041
736.683196,0.302073208
738.611686,0.301887773
740.540176,0.301490454
742.468666,0.300834141
744.397156,0.299941093
746.325647,0.298846413
748.254137,0.29762959
750.182627,0.296474524
752.111117,0.295601052
754.039607,0.295112979
755.968097,0.294914734
757.896587,0.294799432
759.825077,0.294638935
761.753567,0.294411358
763.682057,0.294057688
765.610547,0.293459029
767.539037,0.292581028
769.467527,0.291545919
771.396017,0.290533257
773.324507,0.289647121
775.252997,0.288880222
777.181487,0.288201356
779.109977,0.28764328
781.038467,0.2872425
782.966957,0.286944164
784.895447,0.286658403
786.823937,0.286364403
788.752427,0.286084211
790.680918,0.285816098
792.609408,0.285561804
794.537898,0.285348458
796.466388,0.285188273
798.394878,0.285076743
800.323368,0.285034408
802.251858,0.285099949
804.180348,0.285278315
806.108838,0.285522999
808.037328,0.28577805
809.965818,0.286021299
811.894308,0.286246667
813.822798,0.286417784
815.751288,0.286499036
817.679778,0.286536353
819.608268,0.286640682
821.536758,0.286870745
823.465248,0.28716148
825.393738,0.287377197
827.322228,0.287449554
829.250718,0.287422893
831.179208,0.287321381
833.107698,0.28706835
835.036188,0.28658713
836.964679,0.285891101
838.893169,0.285057072
840.821659,0.284132928
842.750149,0.283074162
844.678639,0.281818666
846.607129,0.280418819
848.535619,0.279009229
850.464109,0.277665501
852.392599,0.276379575
854.321089,0.27511907
856.249579,0.273841482
858.178069,0.272492841
860.106559,0.271012241
862.035049,0.269353046
863.963539,0.26753476
865.892029,0.265638667
867.820519,0.263740894
869.749009,0.261902372
871.677499,0.260171411
873.605989,0.25853711
875.534479,0.256938943
877.462969,0.255331805
879.391459,0.25370046
881.31995,0.252043337
883.24844,0.250359306
885.17693,0.248640675
887.10542,0.246877758
889.03391,0.245055153
890.9624,0.243141882
892.89089,0.241123915
894.81938,0.239041135
896.74787,0.236938855
898.67636,0.234814945
900.60485,0.232670366
902.53334,0.230529768
904.46183,0.228382336
906.39032,0.228101601
908.31881,0.225070161
910.2473,0.2219073
912.17579,0.218589857
914.10428,0.215098984
916.03277,0.211425811
917.96126,0.207619435
919.88975,0.203808379
921.81824,0.200083769
923.74673,0.196401196
925.67522,0.192650706
927.603711,0.188758553
929.532201,0.184698502
931.460691,0.180455451
933.389181,0.176015921
935.317671,0.166665389
937.246161,0.162055678
939.174651,0.157516533
941.103141,0.153026021
943.031631,0.14848065
944.960121,0.143832616
946.888611,0.139107299
948.817101,0.134324053
950.745591,0.12945875
952.674081,0.12448981
954.602571,0.119462556
956.531061,0.114455402
958.459551,0.109475274
960.388041,0.104473514
962.316531,0.099479386
964.245021,0.094617625
966.173511,0.089971534
968.102001,0.085500729
970.030491,0.081103518
971.958982,0.076708603
973.887472,0.074388747
975.815962,0.069938626
977.744452,0.065477603
979.672942,0.059005718
981.601432,0.054739873
983.529922,0.050679665
985.458412,0.046855809
987.386902,0.04525534
989.315392,0.041780165
991.243882,0.036402573
993.172372,0.033064041
995.100862,0.029748426
997.029352,0.028416525
998.957842,0.025168708
1000.886332,0.023446544
1002.814822,0.020319063
1004.743312,0.013941675
1006.671802,0.014435673
1008.600292,0.011713703
1010.528782,0.005864218
1012.457272,0.005414715
1014.385762,0.005159115
1016.314252,0
1018.242743,0
1020.171233,0
1022.099723,0
1024.028213,0
1025.956703,0
1027.885193,0
1029.813683,0
1031.742173,0
1033.670663,0
1035.599153,0
1037.527643,0
1039.456133,0
1041.384623,0
1043.313113,0
1045.241603,0
1047.170093,0
1049.098583,0
1051.027073,0
1052.955563,0
1054.884053,0
1056.812543,0
1058.741033,0
1060.669523,0
1062.598014,0
1064.526504,0
1066.454994,0
1068.383484,0
1070.311974,0
1072.240464,0
1074.168954,0
1076.097444,0
1078.025934,0
1079.954424,0
1081.882914,0
1083.811404,0
1085.739894,0
1087.668384,0
1089.596874,0
1091.525364,0
1093.453854,0
1095.382344,0
1097.310834,0
1099.239324,0
1101.167814,0
1103.096304,0
1105.024794,0
1106.953285,0
1108.881775,0
1110.810265,0
1112.738755,0
1114.667245,0
1116.595735,0
1118.524225,0
1120.452715,0
1122.381205,0.005190709
1124.309695,0.006271143
1126.238185,0.006333647
1128.166675,0.006386318
1130.095165,0.006403572
1132.023655,0.007641914
1133.952145,0.008774473
1135.880635,0.013309436
1137.809125,0.013268311
1139.737615,0.014234077
1141.666105,0.015175704
1143.594595,0.015042784
1145.523085,0.016117735
1147.451575,0.016048044
1149.380065,0.017219633
1151.308555,0.018423249
1153.237046,0.019657118
1155.165536,0.02087295
1157.094026,0.022006587
1159.022516,0.023074074
1160.951006,0.024159179
1162.879496,0.025290262
1164.807986,0.028557773
1166.736476,0.029600477
1168.664966,0.030603558
1170.593456,0.031623233
1172.521946,0.03267983
1174.450436,0.033748441
1176.378926,0.03483476
1178.307416,0.03599821
1180.235906,0.037261322
1182.164396,0.038581384
1184.092886,0.039927439
1186.021376,0.041302103
1187.949866,0.040737984
1189.878356,0.042128545
1191.806846,0.043469404
1193.735336,0.044763938
1195.663826,0.04605106
1197.592317,0.047362088
