wavenumber,intensity
399.197439,0
401.125929,0
403.054419,0
404.982909,0.057393215
406.911399,0.052723666
408.839889,0.066608679
410.768379,0.082680422
412.696869,0.098678559
414.625359,0.114603205
416.553849,0.130454434
418.482339,0.155792006
420.410829,0.172656701
422.339319,0.18943257
424.267809,0.206119994
426.196299,0.222719053
428.124789,0.239229985
430.05328,0.255653189
431.98177,0.271988667
433.91026,0.288236934
435.83875,0.344748989
437.76724,0.362478224
439.69573,0.380095535
441.62422,0.397601291
443.55271,0.413203849
445.4812,0.428806491
447.40969,0.444409184
449.33818,0.460012052
451.26667,0.475614915
453.19516,0.491217952
455.12365,0.506821039
457.05214,0.522424211
458.98063,0.538027656
460.90912,0.553631262
462.83761,0.569235073
464.7661,0.584839168
466.69459,0.600443325
468.62308,0.616047599
470.55157,0.631652001
472.48006,0.647256498
474.408551,0.662861219
476.337041,0.678465974
478.265531,0.694070947
480.194021,0.709676015
482.122511,0.72528129
484.051001,0.740886704
485.979491,0.756492224
487.907981,0.772097772
489.836471,0.78770355
491.764961,0.803309456
493.693451,0.818915624
495.621941,0.834521886
497.550431,0.850128233
499.478921,0.86573473
501.407411,1
503.335901,0.980637698
505.264391,0.791306376
507.192881,0.554058952
509.121371,0.415297448
511.049861,0.373181338
512.978351,0.335264089
514.906841,0.238725442
516.835331,0.185627214
518.763821,0.17885644
520.692312,0.219907446
522.620802,0.050318593
524.549292,0
526.477782,0
528.406272,0
530.334762,0
532.263252,0
534.191742,0
536.120232,0
538.048722,0
539.977212,0
541.905702,0
543.834192,0
545.762682,0
547.691172,0
549.619662,0
551.548152,0
553.476642,0
555.405132,0.051593018
557.333622,0.064132968
559.262112,0.053727344
561.190602,0
563.119092,0
565.047583,0
566.976073,0
568.904563,0
570.833053,0.055967414
572.761543,0.089571891
574.690033,0.110549509
576.618523,0.113048374
578.547013,0.106968489
580.475503,0.108202723
582.403993,0.121708149
584.332483,0.143249798
586.260973,0.17021755
588.189463,0.201056176
590.117953,0.228872588
592.046443,0.245840786
593.974933,0.250919689
595.903423,0.246975249
597.831913,0.237644984
599.760403,0.229015493
601.688893,0.227226991
603.617383,0.233909068
605.545873,0.245268129
607.474363,0.255386449
609.402853,0.263396979
611.331344,0.274531153
613.259834,0.290273032
615.188324,0.304440569
617.116814,0.312043913
619.045304,0.31465489
620.973794,0.315882496
622.902284,0.31689194
624.830774,0.316090669
626.759264,0.312560895
628.687754,0.310334967
630.616244,0.315256537
632.544734,0.32714595
634.473224,0.33971209
636.401714,0.347999903
638.330204,0.36867713
640.258694,0.371920581
642.187184,0.375722936
644.115674,0.379965119
646.044164,0.383776783
647.972654,0.386294624
649.901144,0.387773474
651.829634,0.39007103
653.758124,0.394472788
655.686615,0.400168399
657.615105,0.4056752
659.543595,0.410419778
661.472085,0.415035368
663.400575,0.420382351
665.329065,0.426043217
667.257555,0.430446658
669.186045,0.432829178
671.114535,0.434226702
673.043025,0.436044049
674.971515,0.438193481
676.900005,0.439516344
678.828495,0.439878567
680.756985,0.440672429
682.685475,0.442793809
684.613965,0.445293289
686.542455,0.446806627
688.470945,0.447496969
690.399435,0.448569699
692.327925,0.450412439
694.256415,0.452425243
696.184905,0.454392334
698.113395,0.456935809
700.041885,0.460571706
701.970376,0.464939822
703.898866,0.469169656
705.827356,0.472823818
707.755846,0.476223719
709.684336,0.479658713
711.612826,0.482740671
713.541316,0.48508125
715.469806,0.486966311
717.398296,0.488948253
719.326786,0.491263503
721.255276,0.493727446
723.183766,0.495982658
725.112256,0.497815312
727.040746,0.499351461
728.969236,0.499267735
730.897726,0.500038699
732.826216,0.501599008
734.754706,0.503338591
736.683196,0.50481077
738.611686,0.505812201
740.540176,0.506103829
742.468666,0.505607656
744.397156,0.504527956
746.325647,0.503279548
748.254137,0.502525378
750.182627,0.502758374
752.111117,0.503825693
754.039607,0.505244356
755.968097,0.506561722
757.896587,0.5072322
759.825077,0.506744512
761.753567,0.505095412
763.682057,0.502918544
765.610547,0.500985865
767.539037,0.499654669
769.467527,0.498979242
771.396017,0.498964996
773.324507,0.49926628
775.252997,0.49916429
777.181487,0.498330421
779.109977,0.497127162
781.038467,0.496004736
782.966957,0.49512044
784.895447,0.494297671
786.823937,0.493226696
788.752427,0.492236239
790.680918,0.492197743
792.609408,0.493196599
794.537898,0.494387851
796.466388,0.495405082
798.394878,0.496824763
800.323368,0.498965232
802.251858,0.50115414
804.180348,0.502511484
806.108838,0.502938182
808.037328,0.503370407
809.965818,0.50494384
811.894308,0.507650443
813.822798,0.51048995
815.751288,0.513052009
817.679778,0.515954657
819.608268,0.519621002
821.536758,0.523530935
823.465248,0.526876849
825.393738,0.529332737
827.322228,0.531117539
829.250718,0.532524313
831.179208,0.533291326
833.107698,0.532714107
835.036188,0.530622168
836.964679,0.527792928
838.893169,0.525254464
840.821659,0.523500155
842.750149,0.52234963
844.678639,0.521356093
846.607129,0.5203184
848.535619,0.519311801
850.464109,0.518263932
852.392599,0.516828656
854.321089,0.514904926
856.249579,0.512963153
858.178069,0.511539264
860.106559,0.510588836
862.035049,0.509479321
863.963539,0.50760485
865.892029,0.504967307
867.820519,0.501891832
869.749009,0.498441762
871.677499,0.494588706
873.605989,0.490547788
875.534479,0.486455172
877.462969,0.482143136
879.391459,0.477594522
881.31995,0.473126234
883.24844,0.468908824
885.17693,0.464871562
887.10542,0.46108684
889.03391,0.457750905
890.9624,0.454819465
892.89089,0.451916462
894.81938,0.448524466
896.74787,0.444260816
898.67636,0.439141216
900.60485,0.433471635
902.53334,0.427424857
904.46183,0.421122927
906.39032,0.414981437
908.31881,0.40937225
910.2473,0.40416428
912.17579,0.399062203
914.10428,0.393959311
916.03277,0.387243135
917.96126,0.380146775
919.88975,0.372797359
921.81824,0.365352276
923.74673,0.357623626
925.67522,0.349351736
927.603711,0.30176935
929.532201,0.292782179
931.460691,0.283459433
933.389181,0.273867885
935.317671,0.264096285
937.246161,0.254138815
939.174651,0.243931222
941.103141,0.233593551
943.031631,0.223451603
944.960121,0.21376893
946.888611,0.204511289
948.817101,0.195273391
950.745591,0.185430801
952.674081,0.174599724
954.602571,0.162907254
956.531061,0.15052605
958.459551,0.137357179
960.388041,0.123631928
962.316531,0.138834526
964.245021,0.126326925
966.173511,0.115007392
968.102001,0.104474508
970.030491,0.066410762
971.958982,0.056427694
973.887472,0.046422842
975.815962,0.05191027
977.744452,0.052524695
979.672942,0.041143207
981.601432,0
983.529922,0
985.458412,0
987.386902,0
989.315392,0
991.243882,0
993.172372,0
995.100862,0
997.029352,0
998.957842,0
1000.886332,0
1002.814822,0
1004.743312,0
1006.671802,0
1008.600292,0
1010.528782,0
1012.457272,0
1014.385762,0
1016.314252,0
1018.242743,0
1020.171233,0
1022.099723,0
1024.028213,0
1025.956703,0
1027.885193,0
1029.813683,0
1031.742173,0
1033.670663,0
1035.599153,0
1037.527643,0
1039.456133,0
1041.384623,0
1043.313113,0
1045.241603,0
1047.170093,0
1049.098583,0
1051.027073,0
1052.955563,0
1054.884053,0
1056.812543,0
1058.741033,0
1060.669523,0
1062.598014,0
1064.526504,0
1066.454994,0
1068.383484,0
1070.311974,0
1072.240464,0
1074.168954,0
1076.097444,0
1078.025934,0
1079.954424,0
1081.882914,0
1083.811404,0
1085.739894,0
1087.668384,0
1089.596874,0
1091.525364,0
1093.453854,0
1095.382344,0
1097.310834,0
1099.239324,0
1101.167814,0
1103.096304,0
1105.024794,0
1106.953285,0
1108.881775,0
1110.810265,0
1112.738755,0
1114.667245,0.040117531
1116.595735,0.043454936
1118.524225,0.043249293
1120.452715,0.046835675
1122.381205,0.050878795
1124.309695,0.055557926
1126.238185,0.050172691
1128.166675,0.05462061
1130.095165,0.050940425
1132.023655,0.054502655
1133.952145,0.057962883
1135.880635,0.061358001
1137.809125,0.064845563
1139.737615,0.068656757
1141.666105,0.072791953
1143.594595,0.077039617
1145.523085,0.101565509
1147.451575,0.066380198
1149.380065,0.069574854
1151.308555,0.072598404
1153.237046,0.075774029
1155.165536,0.079120128
1157.094026,0.082545115
1159.022516,0.08610858
1160.951006,0.089838903
1162.879496,0.093495555
1164.807986,0.096830392
1166.736476,0.099922258
1168.664966,0.103032072
1170.593456,0.10632959
1172.521946,0.109797464
1174.450436,0.113311044
1176.378926,0.11688473
1178.307416,0.136443826
1180.235906,0.14018458
1182.164396,0.143754491
1184.092886,0.147118414
1186.021376,0.15041317
1187.949866,0.153693776
1189.878356,0.157020855
1191.806846,0.160469234
1193.735336,0.163986764
1195.663826,0.167424892
1197.592317,0.175323501
1199.520807,0.178175496
1201.449297,0.180802628
1203.377787,0.183358688
1205.306277,0.185895277
1207.234767,0.188365161
1209.163257,0.190744055
1211.091747,0.19307932
1213.020237,0.195457882
1214.948727,0.197896403
1216.877217,0.200326041
1218.805707,0.202699132
1220.734197,0.205200519
1222.662687,0.207536427
1224.591177,0.209617374
1226.519667,0.211402939
1228.448157,0.212876075
1230.376647,0.214148072
1232.305137,0.215454571
1234.233627,0.216854953
1236.162117,0.218177698
1238.090607,0.219242258
1240.019097,0.219915086
1241.947587,0.220099609
1243.876078,0.219798824
1245.804568,0.219094674
1247.733058,0.218117665
1249.661548,0.217000943
1251.590038,0.215724248
1253.518528,0.214099585
1255.447018,0.212046168
1257.375508,0.209765985
1259.303998,0.207624854
1261.232488,0.205921351
1263.160978,0.204674723
1265.089468,0.203597152
1267.017958,0.202378299
1268.946448,0.200890588
1270.874938,0.19908723
1272.803428,0.196910857
1274.731918,0.194324528
1276.660408,0.19135274
1278.588898,0.188187836
1280.517388,0.185197277
1282.445878,0.182502167
1284.374368,0.18023951
1286.302858,0.178233015
1288.231349,0.176055513
1290.159839,0.174544564
1292.088329,0.173056593
1294.016819,0.17121787
1295.945309,0.168841132
1297.873799,0.16601304
1299.802289,0.163043492
1301.730779,0.160180969
1303.659269,0.157585296
1305.587759,0.155213448
1307.516249,0.114628073
1309.444739,0.113209536
1311.373229,0.111969092
1313.301719,0.110549606
1315.230209,0.10878459
1317.158699,0.106755757
1319.087189,0.104606995
1321.015679,0.102429886
1322.944169,0.100260193
1324.872659,0.098223054
1326.801149,0.096580599
1328.729639,0.095489035
1330.658129,0.094731334
1332.586619,0.093841138
1334.51511,0.092530033
1336.4436,0.090873716
1338.37209,0.089038734
1340.30058,0.087035458
1342.22907,0.084888731
1344.15756,0.082827682
1346.08605,0.081005719
1348.01454,0.100162954
1349.94303,0.09808151
1351.87152,0.095692425
1353.80001,0.092950401
1355.7285,0.089987733
1357.65699,0.087062133
1359.58548,0.084321499
1361.51397,0.081729334
1363.44246,0.079128247
1365.37095,0.076279152
1367.29944,0.073083226
1369.22793,0.069816222
1371.15642,0.066886093
1373.08491,0.064414468
1375.0134,0.062309552
1376.94189,0.060528238
1378.870381,0.064172527
1380.798871,0.062424721
1382.727361,0.060026598
1384.655851,0.05672247
1386.584341,0.052830602
1388.512831,0.049796184
1390.441321,0.046513463
1392.369811,0.046693612
1394.298301,0.044474051
1396.226791,0.041767224
1398.155281,0.040869253
1400.083771,0.04039847
1402.012261,0.040141061
1403.940751,0.03922839
1405.869241,0
1407.797731,0
1409.726221,0
1411.654711,0
1413.583201,0
1415.511691,0
1417.440181,0
1419.368671,0
1421.297161,0
1423.225652,0
1425.154142,0
1427.082632,0
1429.011122,0
1430.939612,0
1432.868102,0
1434.796592,0
1436.725082,0
1438.653572,0
1440.582062,0
1442.510552,0
1444.439042,0
1446.367532,0
1448.296022,0
1450.224512,0
1452.153002,0
1454.081492,0
1456.009982,0
1457.938472,0
1459.866962,0
1461.795452,0.0399293
1463.723942,0.041508224
1465.652432,0.044133731
1467.580922,0.045017928
1469.509413,0.044950837
1471.437903,0.043920063
1473.366393,0.041225069
1475.294883,0.039761624
1477.223373,0
1479.151863,0
1481.080353,0
1483.008843,0
1484.937333,0
1486.865823,0
1488.794313,0
1490.722803,0
1492.651293,0
1494.579783,0
1496.508273,0
1498.436763,0
1500.365253,0
1502.293743,0
1504.222233,0
1506.150723,0
1508.079213,0
1510.007703,0
1511.936193,0
1513.864684,0
1515.793174,0
1517.721664,0
1519.650154,0
1521.578644,0
1523.507134,0
1525.435624,0
1527.364114,0
1529.292604,0.039756884
1531.221094,0.040514128
1533.149584,0.043795805
1535.078074,0.046111321
1537.006564,0.048915712
1538.935054,0.050474317
1540.863544,0.050421943
1542.792034,0.048599784
1544.720524,0.045955671
1546.649014,0.040896226
1548.577504,0
1550.505994,0
1552.434484,0
1554.362974,0
1556.291464,0
1558.219954,0
1560.148445,0
1562.076935,0
1564.005425,0
1565.933915,0
1567.862405,0
1569.790895,0
1571.719385,0
1573.647875,0
1575.576365,0
1577.504855,0
1579.433345,0
1581.361835,0
1583.290325,0
1585.218815,0
1587.147305,0
1589.075795,0
1591.004285,0
1592.932775,0
1594.861265,0
1596.789755,0
1598.718245,0
1600.646735,0
1602.575225,0
1604.503716,0
1606.432206,0
1608.360696,0
1610.289186,0
1612.217676,0
1614.146166,0
1616.074656,0
1618.003146,0
1619.931636,0
1621.860126,0
1623.788616,0
1625.717106,0
1627.645596,0
1629.574086,0
1631.502576,0
1633.431066,0
1635.359556,0
1637.288046,0
1639.216536,0
1641.145026,0
1643.073516,0
1645.002006,0
1646.930496,0
1648.858986,0
1650.787477,0
1652.715967,0
1654.644457,0
1656.572947,0
1658.501437,0
1660.429927,0
1662.358417,0
1664.286907,0
1666.215397,0
1668.143887,0
1670.072377,0
1672.000867,0
1673.929357,0
1675.857847,0
1677.786337,0
1679.714827,0
1681.643317,0
1683.571807,0
1685.500297,0
1687.428787,0
1689.357277,0
1691.285767,0
1693.214257,0
1695.142748,0
1697.071238,0
1698.999728,0
1700.928218,0
1702.856708,0
1704.785198,0
1706.713688,0
1708.642178,0
1710.570668,0
1712.499158,0
1714.427648,0
1716.356138,0
1718.284628,0
1720.213118,0
1722.141608,0
1724.070098,0
1725.998588,0
1727.927078,0
1729.855568,0
1731.784058,0
1733.712548,0
1735.641038,0
1737.569528,0
1739.498019,0
1741.426509,0
1743.354999,0
1745.283489,0
1747.211979,0
1749.140469,0
1751.068959,0
1752.997449,0
1754.925939,0
1756.854429,0
1758.782919,0
1760.711409,0
1762.639899,0
1764.568389,0
1766.496879,0
1768.425369,0
1770.353859,0
1772.282349,0
1774.210839,0
1776.139329,0
1778.067819,0
1779.996309,0
1781.924799,0
1783.853289,0
1785.78178,0
1787.71027,0
1789.63876,0
1791.56725,0
1793.49574,0
1795.42423,0
1797.35272,0
1799.28121,0
1801.2097,0
1803.13819,0
1805.06668,0
1806.99517,0
1808.92366,0
1810.85215,0
1812.78064,0
1814.70913,0
1816.63762,0
1818.56611,0
1820.4946,0
