wavenumber,intensity
399.197439,0.785841457
401.125929,0.781836947
403.054419,0.777837151
404.982909,0.773842067
406.911399,0.769851689
408.839889,0.765866012
410.768379,0.761885036
412.696869,0.757908752
414.625359,0.753937153
416.553849,0.749970235
418.482339,0.746007995
420.410829,0.742050436
422.339319,0.738097535
424.267809,0.734149291
426.196299,0.730205701
428.124789,0.704508536
430.05328,0.679041566
431.98177,0.65380299
433.91026,0.628790977
435.83875,0.604003727
437.76724,0.579439448
439.69573,0.555096363
441.62422,0.530972683
443.55271,0.507066661
445.4812,0.483376541
447.40969,0.459900588
449.33818,0.43663707
451.26667,0.413584277
453.19516,0.3907405
455.12365,0.368104039
457.05214,0.345673214
458.98063,0.323446351
460.90912,0.301421782
462.83761,0.279597863
464.7661,0.267283695
466.69459,0.245760713
468.62308,0.224434408
470.55157,0.203303158
472.48006,0.182365359
474.408551,0.161619395
476.337041,0.141063704
478.265531,0.120696691
480.194021,0.100516798
482.122511,0.080522455
484.051001,0.060712113
485.979491,0.032773201
487.907981,0.013411867
489.836471,0
491.764961,0
493.693451,0
495.621941,0
497.550431,0
499.478921,0
501.407411,0
503.335901,0
505.264391,0
507.192881,0.061959701
509.121371,0.264186263
511.049861,0.482642739
512.978351,0.694601549
514.906841,0.869445367
516.835331,0.980552353
518.763821,1
520.692312,0.899072643
522.620802,0.891487628
524.549292,0.880466292
526.477782,0.868327428
528.406272,0.857785252
530.334762,0.849218965
532.263252,0.841643405
534.191742,0.834623145
536.120232,0.827191513
538.048722,0.817358763
539.977212,0.80418236
541.905702,0.789577643
543.834192,0.776545459
545.762682,0.766041978
547.691172,0.757316078
549.619662,0.749893224
551.548152,0.74361173
553.476642,0.737883869
555.405132,0.731532966
557.333622,0.723246656
559.262112,0.712698673
561.190602,0.700929674
563.119092,0.689251725
565.047583,0.678229131
566.976073,0.667768778
568.904563,0.65774497
570.833053,0.648234598
572.761543,0.639166454
574.690033,0.629997174
576.618523,0.620093639
578.547013,0.609504989
580.475503,0.598998062
582.403993,0.589255802
584.332483,0.580271741
586.260973,0.571614842
588.189463,0.562945424
590.117953,0.554067248
592.046443,0.544893722
593.974933,0.535470547
595.903423,0.525824037
597.831913,0.515989611
599.760403,0.506126912
601.688893,0.49640595
603.617383,0.486865151
605.545873,0.477358207
607.474363,0.467679045
609.402853,0.457885747
611.331344,0.448237584
613.259834,0.438726493
615.188324,0.429075524
617.116814,0.419170124
619.045304,0.409130435
620.973794,0.399083376
622.902284,0.389041011
624.830774,0.37890403
626.759264,0.372070362
628.687754,0.365491858
630.616244,0.359424532
632.544734,0.353788782
634.473224,0.348285154
636.401714,0.34268996
638.330204,0.336968518
640.258694,0.331208849
642.187184,0.325477803
644.115674,0.319759668
646.044164,0.3140521
647.972654,0.308401692
649.901144,0.30282943
651.829634,0.297349779
653.758124,0.292008908
655.686615,0.286826609
657.615105,0.285070004
659.543595,0.280023648
661.472085,0.27500948
663.400575,0.270061865
665.329065,0.265205511
667.257555,0.260409678
669.186045,0.255649143
671.114535,0.250961669
673.043025,0.246392706
674.971515,0.241916964
676.900005,0.237452354
678.828495,0.232947765
680.756985,0.228438953
682.685475,0.214789038
684.613965,0.210499446
686.542455,0.206306792
688.470945,0.202218317
690.399435,0.198239959
692.327925,0.19435103
694.256415,0.190537988
696.184905,0.186813051
698.113395,0.189325616
700.041885,0.185755984
701.970376,0.182265766
703.898866,0.178845321
705.827356,0.178060962
707.755846,0.174714519
709.684336,0.171405387
711.612826,0.168131565
713.541316,0.164912612
715.469806,0.161765076
717.398296,0.158679727
719.326786,0.155641063
721.255276,0.152648675
723.183766,0.149718628
725.112256,0.146865533
727.040746,0.14407586
728.969236,0.133223177
730.897726,0.130576887
732.826216,0.128007401
734.754706,0.125484919
736.683196,0.122957357
738.611686,0.120401955
740.540176,0.117835764
742.468666,0.115298676
744.397156,0.112817245
746.325647,0.110384964
748.254137,0.107999218
750.182627,0.10569356
752.111117,0.103497242
754.039607,0.101390715
755.968097,0.099325977
757.896587,0.097257148
759.825077,0.095152305
761.753567,0.093011431
763.682057,0.090866047
765.610547,0.088751383
767.539037,0.086692502
769.467527,0.084709033
771.396017,0.082804766
773.324507,0.080957744
775.252997,0.079145587
777.181487,0.077369499
779.109977,0.075644953
781.038467,0.073987541
782.966957,0.072406317
784.895447,0.07089232
786.823937,0.069417833
788.752427,0.06796671
790.680918,0.066553424
792.609408,0.065194967
794.537898,0.063886866
796.466388,0.062621237
798.394878,0.061409227
800.323368,0.066892995
802.251858,0.065778919
804.180348,0.064695801
806.108838,0.063629216
808.037328,0.062613562
809.965818,0.061693769
811.894308,0.060859176
813.822798,0.060054549
815.751288,0.047584441
817.679778,0.046862478
819.608268,0.046157199
821.536758,0.045452014
823.465248,0.044737729
825.393738,0.044024726
827.322228,0.043319409
829.250718,0.042603903
831.179208,0.041847341
833.107698,0.041036318
835.036188,0.040179377
836.964679,0.039278129
838.893169,0.043245229
840.821659,0.042226809
842.750149,0.041213949
844.678639,0.040230238
846.607129,0.039275454
848.535619,0.038343401
850.464109,0.037423947
852.392599,0.036502099
854.321089,0.035568381
856.249579,0.034618163
858.178069,0.037980578
860.106559,0.036966309
862.035049,0.035934783
863.963539,0.03488875
865.892029,0.033837825
867.820519,0.032792021
869.749009,0.031747994
871.677499,0.031937641
873.605989,0.030912338
875.534479,0.029917674
877.462969,0.028941187
879.391459,0.018344313
881.31995,0.017472906
883.24844,0.016633347
885.17693,0.015800231
887.10542,0.014953353
